transaction_id,client_id,timestamp,montant,devise,type_transaction,pays_dest,ip_source,device_type,heure_jour,jour_semaine,nouveau_beneficiaire,fraude_label
9329,CLI000089,2026-03-07 18:43:00,811.47,TND,DEBIT,FR,192.168.162.249,MOBILE_IOS,18,5,False,0
9330,CLI000047,2026-03-15 19:13:00,3772.91,TND,CREDIT,MA,192.168.218.77,DESKTOP_CHROME,19,6,False,0
9331,CLI000016,2026-03-05 01:33:00,3419.51,EUR,DEBIT,TN,192.168.104.235,DESKTOP_CHROME,1,3,True,0
9332,CLI000037,2026-03-29 10:24:00,4828.68,EUR,VIREMENT,MA,192.168.36.139,DESKTOP_FIREFOX,10,6,False,0
9333,CLI000017,2026-03-29 09:07:00,259.44,TND,DEBIT,FR,192.168.13.85,DESKTOP_CHROME,9,6,False,0
9334,CLI000076,2026-03-19 15:25:00,387.25,EUR,VIREMENT,TN,192.168.86.14,MOBILE_ANDROID,15,3,False,0
9335,CLI000008,2026-03-18 14:57:00,3777.81,EUR,DEBIT,FR,192.168.115.209,MOBILE_ANDROID,14,2,False,0
9336,CLI000097,2026-03-11 14:18:00,487.86,EUR,DEBIT,FR,192.168.114.238,DESKTOP_CHROME,14,2,False,0
9337,CLI000025,2026-03-18 23:52:00,159.86,EUR,CREDIT,TN,192.168.71.181,DESKTOP_FIREFOX,23,2,False,0
9338,CLI000029,2026-03-16 10:16:00,1880.17,TND,VIREMENT,US,192.168.13.101,DESKTOP_FIREFOX,10,0,False,0
9339,CLI000068,2026-03-25 14:54:00,514.57,EUR,DEBIT,FR,192.168.93.115,MOBILE_ANDROID,14,2,False,0
9340,CLI000097,2026-03-03 02:02:00,8499.38,EUR,VIREMENT,FR,192.168.159.86,MOBILE_ANDROID,2,1,False,0
9341,CLI000037,2026-03-21 03:58:00,1415.76,EUR,DEBIT,TN,192.168.91.21,DESKTOP_CHROME,3,5,False,0
9342,CLI000066,2026-03-13 14:58:00,1202.68,TND,VIREMENT,FR,192.168.94.246,MOBILE_IOS,14,4,False,0
9343,CLI000018,2026-03-30 09:30:00,637.09,TND,DEBIT,MA,192.168.102.41,DESKTOP_FIREFOX,9,0,False,0
9344,CLI000033,2026-03-05 00:41:00,6694.24,EUR,DEBIT,MA,192.168.53.145,MOBILE_ANDROID,0,3,False,0
9345,CLI000028,2026-03-08 12:53:00,1525.79,EUR,DEBIT,FR,192.168.47.187,DESKTOP_CHROME,12,6,True,0
9346,CLI000025,2026-03-02 03:05:00,607.77,EUR,DEBIT,GB,192.168.212.3,DESKTOP_CHROME,3,0,False,0
9347,CLI000044,2026-03-27 00:46:00,382.64,EUR,DEBIT,MA,192.168.153.9,DESKTOP_CHROME,0,4,False,0
9348,CLI000054,2026-03-29 16:14:00,908.53,TND,DEBIT,DE,192.168.139.240,DESKTOP_FIREFOX,16,6,False,0
9349,CLI000096,2026-03-15 01:20:00,306.99,TND,CREDIT,TN,192.168.86.231,MOBILE_IOS,1,6,False,0
9350,CLI000014,2026-03-26 12:48:00,3410.63,TND,CREDIT,DE,192.168.197.84,DESKTOP_CHROME,12,3,False,0
9351,CLI000075,2026-03-30 08:41:00,113.29,EUR,DEBIT,FR,192.168.28.11,DESKTOP_CHROME,8,0,False,0
9352,CLI000071,2026-03-06 15:12:00,839.31,TND,VIREMENT,FR,192.168.127.162,MOBILE_IOS,15,4,False,0
9353,CLI000025,2026-03-30 07:19:00,2063.5,EUR,VIREMENT,DE,192.168.180.80,DESKTOP_CHROME,7,0,False,0
9354,CLI000042,2026-03-26 10:57:00,1495.99,EUR,VIREMENT,FR,192.168.188.8,MOBILE_ANDROID,10,3,False,0
9355,CLI000063,2026-03-04 21:00:00,419.58,TND,CREDIT,FR,192.168.171.254,DESKTOP_FIREFOX,21,2,False,0
9356,CLI000089,2026-03-09 18:10:00,2191.43,EUR,DEBIT,MA,192.168.154.27,MOBILE_IOS,18,0,False,0
9357,CLI000039,2026-03-29 03:47:00,342.66,EUR,DEBIT,MA,192.168.228.60,MOBILE_IOS,3,6,False,0
9358,CLI000045,2026-03-25 15:49:00,965.98,EUR,DEBIT,FR,192.168.26.244,DESKTOP_FIREFOX,15,2,False,0
9359,CLI000095,2026-03-27 06:04:00,2169.41,EUR,CREDIT,DE,192.168.22.26,DESKTOP_CHROME,6,4,False,0
9360,CLI000051,2026-03-03 09:45:00,1729.34,EUR,CREDIT,TN,192.168.119.200,DESKTOP_FIREFOX,9,1,True,0
9361,CLI000070,2026-03-26 22:51:00,441.4,EUR,CREDIT,FR,192.168.130.241,MOBILE_ANDROID,22,3,False,0
9362,CLI000070,2026-03-24 17:53:00,4175.52,EUR,CREDIT,MA,192.168.100.25,MOBILE_IOS,17,1,False,0
9363,CLI000070,2026-03-09 14:52:00,1101.07,EUR,DEBIT,FR,192.168.154.253,DESKTOP_CHROME,14,0,False,0
9364,CLI000091,2026-03-22 15:44:00,2420.17,EUR,CREDIT,FR,192.168.176.5,DESKTOP_CHROME,15,6,False,0
9365,CLI000085,2026-03-23 21:00:00,6216.24,EUR,DEBIT,FR,192.168.37.85,DESKTOP_FIREFOX,21,0,False,0
9366,CLI000035,2026-03-01 20:23:00,3793.43,EUR,CREDIT,FR,192.168.207.76,MOBILE_IOS,20,6,False,0
9367,CLI000021,2026-03-06 11:22:00,3805.32,EUR,DEBIT,FR,192.168.181.242,DESKTOP_FIREFOX,11,4,False,0
9368,CLI000007,2026-03-30 22:59:00,1250.4,EUR,DEBIT,MA,192.168.114.175,MOBILE_IOS,22,0,False,0
9369,CLI000049,2026-03-25 04:55:00,2572.73,EUR,VIREMENT,MA,192.168.100.14,DESKTOP_FIREFOX,4,2,False,0
9370,CLI000085,2026-03-09 04:19:00,1282.18,EUR,DEBIT,FR,192.168.176.180,DESKTOP_CHROME,4,0,False,0
9371,CLI000068,2026-03-01 20:43:00,232.48,TND,CREDIT,MA,192.168.46.44,DESKTOP_FIREFOX,20,6,False,0
9372,CLI000049,2026-03-13 12:19:00,1426.95,EUR,VIREMENT,FR,192.168.163.7,MOBILE_IOS,12,4,False,0
9373,CLI000080,2026-03-10 08:47:00,1349.69,TND,DEBIT,FR,192.168.104.184,MOBILE_ANDROID,8,1,False,0
9374,CLI000095,2026-03-12 03:55:00,1999.15,EUR,DEBIT,DE,192.168.159.95,DESKTOP_FIREFOX,3,3,False,0
9375,CLI000024,2026-03-27 09:01:00,850.99,EUR,DEBIT,FR,192.168.236.60,MOBILE_ANDROID,9,4,False,0
9376,CLI000008,2026-03-21 05:13:00,397.92,TND,DEBIT,FR,192.168.81.210,DESKTOP_CHROME,5,5,False,0
9377,CLI000020,2026-03-04 20:27:00,2181.59,EUR,DEBIT,TN,192.168.236.239,DESKTOP_FIREFOX,20,2,False,0
9378,CLI000017,2026-03-25 06:46:00,205.22,EUR,DEBIT,FR,192.168.69.179,MOBILE_ANDROID,6,2,False,0
9379,CLI000098,2026-03-28 14:50:00,5713.48,EUR,DEBIT,DE,192.168.241.22,DESKTOP_FIREFOX,14,5,False,0
9380,CLI000018,2026-03-15 13:59:00,751.67,EUR,DEBIT,FR,192.168.175.46,DESKTOP_FIREFOX,13,6,False,0
9381,CLI000050,2026-03-19 06:52:00,1332.26,EUR,DEBIT,FR,192.168.1.229,DESKTOP_CHROME,6,3,False,0
9382,CLI000086,2026-03-27 19:13:00,1939.66,EUR,VIREMENT,FR,192.168.22.171,MOBILE_IOS,19,4,False,0
9383,CLI000058,2026-03-03 01:08:00,2015.91,EUR,CREDIT,FR,192.168.35.47,MOBILE_IOS,1,1,False,0
9384,CLI000013,2026-03-23 08:49:00,182.95,EUR,DEBIT,FR,192.168.113.231,DESKTOP_FIREFOX,8,0,False,0
9385,CLI000063,2026-03-02 01:24:00,2667.52,EUR,VIREMENT,FR,192.168.81.201,DESKTOP_CHROME,1,0,False,0
9386,CLI000040,2026-03-16 11:19:00,1427.65,EUR,DEBIT,DE,192.168.204.231,DESKTOP_FIREFOX,11,0,False,0
9387,CLI000096,2026-03-20 21:20:00,462.98,EUR,DEBIT,RU,192.168.145.92,DESKTOP_CHROME,21,4,True,0
9388,CLI000022,2026-03-09 05:09:00,403.59,EUR,DEBIT,FR,192.168.224.247,MOBILE_IOS,5,0,False,0
9389,CLI000040,2026-03-19 21:13:00,664.57,EUR,CREDIT,FR,192.168.16.3,DESKTOP_CHROME,21,3,False,0
9390,CLI000016,2026-03-02 02:16:00,208.83,EUR,DEBIT,FR,192.168.41.221,DESKTOP_FIREFOX,2,0,False,0
9391,CLI000001,2026-03-25 00:36:00,7837.86,EUR,DEBIT,IR,192.168.107.195,MOBILE_ANDROID,0,2,False,0
9392,CLI000089,2026-03-15 10:39:00,5903.98,EUR,CREDIT,GB,192.168.208.180,MOBILE_ANDROID,10,6,False,0
9393,CLI000010,2026-03-18 09:15:00,1706.23,TND,VIREMENT,FR,192.168.236.13,DESKTOP_FIREFOX,9,2,False,0
9394,CLI000096,2026-03-12 16:54:00,758.94,EUR,DEBIT,TN,192.168.21.82,MOBILE_ANDROID,16,3,False,0
9395,CLI000015,2026-03-05 03:25:00,783.26,TND,DEBIT,FR,192.168.29.87,DESKTOP_FIREFOX,3,3,False,0
9396,CLI000002,2026-03-06 05:13:00,2464.34,EUR,VIREMENT,FR,192.168.55.221,DESKTOP_FIREFOX,5,4,False,0
9397,CLI000023,2026-03-05 12:29:00,8179.55,EUR,DEBIT,FR,192.168.185.239,MOBILE_IOS,12,3,False,0
9398,CLI000084,2026-03-25 15:46:00,500.46,EUR,DEBIT,FR,192.168.47.233,MOBILE_IOS,15,2,False,0
9399,CLI000048,2026-03-08 15:40:00,259.54,EUR,VIREMENT,FR,192.168.225.89,MOBILE_IOS,15,6,False,0
9400,CLI000028,2026-03-13 23:40:00,6356.09,EUR,CREDIT,FR,192.168.248.205,DESKTOP_FIREFOX,23,4,True,0
9401,CLI000013,2026-03-07 13:19:00,116.21,EUR,DEBIT,TN,192.168.168.176,DESKTOP_CHROME,13,5,False,0
9402,CLI000065,2026-03-09 07:31:00,295.82,EUR,CREDIT,FR,192.168.176.151,DESKTOP_FIREFOX,7,0,False,0
9403,CLI000012,2026-03-12 15:08:00,737.87,EUR,VIREMENT,FR,192.168.67.113,MOBILE_IOS,15,3,False,0
9404,CLI000100,2026-03-05 01:53:00,152.55,EUR,DEBIT,FR,192.168.163.228,MOBILE_IOS,1,3,False,0
9405,CLI000044,2026-03-08 00:27:00,3769.05,TND,DEBIT,FR,192.168.159.87,MOBILE_ANDROID,0,6,False,0
9406,CLI000067,2026-03-14 23:06:00,2774.67,EUR,DEBIT,FR,192.168.9.113,MOBILE_IOS,23,5,False,0
9407,CLI000084,2026-03-19 12:51:00,497.82,EUR,CREDIT,FR,192.168.73.12,DESKTOP_CHROME,12,3,False,0
9408,CLI000006,2026-03-08 16:48:00,4607.94,TND,CREDIT,FR,192.168.245.214,DESKTOP_FIREFOX,16,6,False,0
9409,CLI000075,2026-03-03 16:20:00,5648.53,EUR,DEBIT,FR,192.168.127.26,DESKTOP_CHROME,16,1,False,0
9410,CLI000041,2026-03-28 23:10:00,866.27,EUR,CREDIT,FR,192.168.196.114,DESKTOP_FIREFOX,23,5,False,0
9411,CLI000082,2026-03-15 19:18:00,577.78,EUR,CREDIT,FR,192.168.181.49,MOBILE_ANDROID,19,6,False,0
9412,CLI000063,2026-03-09 06:12:00,14935.89,EUR,DEBIT,TN,192.168.217.34,MOBILE_ANDROID,6,0,False,0
9413,CLI000046,2026-03-02 05:40:00,2357.59,EUR,CREDIT,MA,192.168.119.153,DESKTOP_CHROME,5,0,True,0
9414,CLI000025,2026-03-03 15:53:00,1349.64,EUR,CREDIT,FR,192.168.141.13,MOBILE_ANDROID,15,1,False,0
9415,CLI000020,2026-03-14 13:31:00,5096.22,EUR,DEBIT,FR,192.168.239.91,DESKTOP_FIREFOX,13,5,False,0
9416,CLI000028,2026-03-18 17:55:00,1425.56,EUR,VIREMENT,FR,192.168.182.191,MOBILE_ANDROID,17,2,True,0
9417,CLI000079,2026-03-05 11:51:00,540.91,EUR,DEBIT,FR,192.168.152.173,DESKTOP_FIREFOX,11,3,False,0
9418,CLI000052,2026-03-15 13:34:00,1092.46,EUR,DEBIT,FR,192.168.94.165,DESKTOP_FIREFOX,13,6,False,0
9419,CLI000038,2026-03-07 11:36:00,3450.88,EUR,CREDIT,FR,192.168.8.234,DESKTOP_CHROME,11,5,False,0
9420,CLI000012,2026-03-19 18:54:00,90.87,EUR,CREDIT,FR,192.168.60.171,DESKTOP_FIREFOX,18,3,False,0
9421,CLI000086,2026-03-15 18:07:00,702.3,EUR,VIREMENT,RU,192.168.193.213,MOBILE_ANDROID,18,6,False,0
9422,CLI000007,2026-03-12 17:43:00,5216.95,EUR,DEBIT,FR,192.168.17.13,DESKTOP_CHROME,17,3,False,0
9423,CLI000080,2026-03-18 02:09:00,536.87,EUR,DEBIT,FR,192.168.3.252,DESKTOP_FIREFOX,2,2,True,0
9424,CLI000077,2026-03-06 12:07:00,6344.42,EUR,DEBIT,FR,192.168.101.74,DESKTOP_FIREFOX,12,4,False,0
9425,CLI000088,2026-03-03 08:39:00,5419.14,TND,VIREMENT,IR,192.168.246.174,DESKTOP_FIREFOX,8,1,False,0
9426,CLI000027,2026-03-10 05:14:00,917.24,EUR,DEBIT,MA,192.168.160.56,DESKTOP_CHROME,5,1,False,0
9427,CLI000088,2026-03-11 21:43:00,501.57,EUR,CREDIT,FR,192.168.249.78,DESKTOP_FIREFOX,21,2,False,0
9428,CLI000033,2026-03-28 04:05:00,702.87,EUR,DEBIT,MA,192.168.198.185,DESKTOP_CHROME,4,5,False,0
9429,CLI000080,2026-03-27 16:06:00,24283.14,EUR,DEBIT,FR,192.168.4.53,MOBILE_ANDROID,16,4,False,0
9430,CLI000069,2026-03-11 18:18:00,9407.94,EUR,DEBIT,MA,192.168.177.230,DESKTOP_CHROME,18,2,True,0
9431,CLI000024,2026-03-23 10:27:00,1153.4,EUR,VIREMENT,MA,192.168.149.31,MOBILE_IOS,10,0,False,0
9432,CLI000066,2026-03-24 03:33:00,478.29,EUR,DEBIT,FR,192.168.1.72,MOBILE_IOS,3,1,False,0
9433,CLI000014,2026-03-23 22:57:00,1141.9,TND,DEBIT,TN,192.168.90.33,DESKTOP_FIREFOX,22,0,False,0
9434,CLI000053,2026-03-18 12:34:00,1329.55,TND,DEBIT,FR,192.168.241.9,DESKTOP_FIREFOX,12,2,False,0
9435,CLI000091,2026-03-06 05:41:00,223.18,EUR,VIREMENT,FR,192.168.225.55,MOBILE_IOS,5,4,False,0
9436,CLI000075,2026-03-13 06:08:00,1092.31,EUR,CREDIT,FR,192.168.110.12,MOBILE_ANDROID,6,4,False,0
9437,CLI000060,2026-03-03 18:13:00,4850.73,EUR,VIREMENT,TN,192.168.130.157,DESKTOP_CHROME,18,1,False,0
9438,CLI000054,2026-03-15 11:42:00,114.52,EUR,DEBIT,FR,192.168.179.249,MOBILE_IOS,11,6,True,0
9439,CLI000065,2026-03-22 03:42:00,2675.52,EUR,DEBIT,FR,192.168.195.73,DESKTOP_CHROME,3,6,False,0
9440,CLI000082,2026-03-26 04:09:00,5165.5,EUR,DEBIT,TN,192.168.17.19,MOBILE_ANDROID,4,3,False,0
9441,CLI000067,2026-03-19 12:38:00,506.4,EUR,CREDIT,FR,192.168.139.77,MOBILE_ANDROID,12,3,False,0
9442,CLI000084,2026-03-03 23:29:00,7578.05,EUR,DEBIT,FR,192.168.161.158,MOBILE_IOS,23,1,False,0
9443,CLI000089,2026-03-23 00:50:00,433.37,EUR,CREDIT,FR,192.168.233.25,DESKTOP_FIREFOX,0,0,False,0
9444,CLI000024,2026-03-02 07:34:00,1684.63,EUR,DEBIT,FR,192.168.245.57,MOBILE_ANDROID,7,0,False,0
9445,CLI000002,2026-03-19 13:05:00,686.68,TND,CREDIT,FR,192.168.254.168,MOBILE_ANDROID,13,3,False,0
9446,CLI000082,2026-03-29 19:59:00,686.5,EUR,DEBIT,FR,192.168.87.226,DESKTOP_CHROME,19,6,False,0
9447,CLI000043,2026-03-11 15:18:00,473.07,EUR,CREDIT,US,192.168.158.158,DESKTOP_CHROME,15,2,False,0
9448,CLI000064,2026-03-01 20:20:00,2294.55,EUR,CREDIT,TN,192.168.229.45,MOBILE_IOS,20,6,False,0
9449,CLI000034,2026-03-13 05:59:00,2747.83,EUR,DEBIT,FR,192.168.246.140,MOBILE_IOS,5,4,False,0
9450,CLI000022,2026-03-26 05:11:00,918.46,EUR,VIREMENT,FR,192.168.92.89,DESKTOP_CHROME,5,3,False,0
9451,CLI000043,2026-03-27 16:15:00,194.03,EUR,CREDIT,FR,192.168.195.193,MOBILE_ANDROID,16,4,False,0
9452,CLI000074,2026-03-05 14:52:00,1609.7,EUR,DEBIT,TN,192.168.63.233,DESKTOP_FIREFOX,14,3,False,0
9453,CLI000054,2026-03-12 05:02:00,1646.52,EUR,CREDIT,FR,192.168.96.176,DESKTOP_FIREFOX,5,3,True,0
9454,CLI000043,2026-03-26 05:53:00,765.05,EUR,DEBIT,FR,192.168.146.88,MOBILE_IOS,5,3,False,0
9455,CLI000006,2026-03-30 15:40:00,9327.08,EUR,DEBIT,DE,192.168.38.12,DESKTOP_CHROME,15,0,False,0
9456,CLI000039,2026-03-06 17:09:00,151.91,EUR,DEBIT,FR,192.168.93.100,MOBILE_ANDROID,17,4,False,0
9457,CLI000073,2026-03-14 20:43:00,69.36,TND,DEBIT,FR,192.168.19.9,DESKTOP_FIREFOX,20,5,False,0
9458,CLI000046,2026-03-26 20:40:00,412.81,EUR,VIREMENT,DE,192.168.16.105,DESKTOP_FIREFOX,20,3,False,0
9459,CLI000028,2026-03-19 12:16:00,2327.41,TND,DEBIT,TN,192.168.247.125,DESKTOP_FIREFOX,12,3,False,0
9460,CLI000095,2026-03-21 07:07:00,279.5,TND,DEBIT,FR,192.168.146.241,MOBILE_ANDROID,7,5,False,0
9461,CLI000054,2026-03-04 19:39:00,305.77,EUR,CREDIT,TN,192.168.148.4,MOBILE_ANDROID,19,2,False,0
9462,CLI000089,2026-03-29 22:27:00,3106.42,EUR,CREDIT,FR,192.168.165.5,MOBILE_IOS,22,6,False,0
9463,CLI000072,2026-03-23 18:36:00,1728.58,EUR,DEBIT,TN,192.168.102.147,MOBILE_IOS,18,0,False,0
9464,CLI000083,2026-03-10 06:13:00,1560.05,EUR,CREDIT,FR,192.168.110.242,DESKTOP_CHROME,6,1,False,0
9465,CLI000009,2026-03-07 11:30:00,2534.41,EUR,DEBIT,MA,192.168.234.233,DESKTOP_CHROME,11,5,False,0
9466,CLI000070,2026-03-17 23:44:00,595.72,EUR,CREDIT,US,192.168.212.141,DESKTOP_CHROME,23,1,False,0
9467,CLI000002,2026-03-25 14:18:00,629.68,EUR,DEBIT,RU,192.168.16.19,DESKTOP_CHROME,14,2,False,0
9468,CLI000087,2026-03-08 15:42:00,2622.11,EUR,VIREMENT,RU,192.168.140.100,DESKTOP_CHROME,15,6,False,0
9469,CLI000082,2026-03-12 03:46:00,197.58,EUR,DEBIT,FR,192.168.184.113,MOBILE_IOS,3,3,False,0
9470,CLI000014,2026-03-25 11:07:00,75.85,EUR,VIREMENT,FR,192.168.123.68,MOBILE_ANDROID,11,2,False,0
9471,CLI000005,2026-03-20 06:51:00,589.96,TND,CREDIT,FR,192.168.12.200,DESKTOP_FIREFOX,6,4,False,0
9472,CLI000053,2026-03-26 06:22:00,3032.21,TND,VIREMENT,TN,192.168.179.230,MOBILE_ANDROID,6,3,False,0
9473,CLI000030,2026-03-21 13:25:00,1348.4,EUR,VIREMENT,DE,192.168.62.123,MOBILE_IOS,13,5,False,0
9474,CLI000055,2026-03-02 21:38:00,2775.95,EUR,DEBIT,FR,192.168.129.69,DESKTOP_FIREFOX,21,0,False,0
9475,CLI000072,2026-03-01 01:05:00,88.27,EUR,DEBIT,RU,192.168.178.175,DESKTOP_FIREFOX,1,6,False,0
9476,CLI000038,2026-03-22 03:31:00,1448.95,EUR,CREDIT,MA,192.168.33.184,MOBILE_ANDROID,3,6,False,0
9477,CLI000083,2026-03-29 06:00:00,2174.68,EUR,DEBIT,US,192.168.228.245,DESKTOP_FIREFOX,6,6,False,0
9478,CLI000091,2026-03-14 03:56:00,196.18,EUR,DEBIT,DE,192.168.56.170,MOBILE_IOS,3,5,False,0
9479,CLI000082,2026-03-30 17:18:00,2791.88,EUR,VIREMENT,FR,192.168.50.146,DESKTOP_FIREFOX,17,0,False,0
9480,CLI000031,2026-03-08 14:49:00,867.99,EUR,DEBIT,FR,192.168.218.74,MOBILE_ANDROID,14,6,False,0
9481,CLI000083,2026-03-01 00:35:00,39561.2,EUR,DEBIT,FR,192.168.79.149,MOBILE_ANDROID,0,6,False,0
9482,CLI000037,2026-03-03 17:43:00,72.77,TND,CREDIT,FR,192.168.179.247,DESKTOP_CHROME,17,1,False,0
9483,CLI000096,2026-03-22 22:40:00,5130.39,EUR,VIREMENT,TN,192.168.253.96,MOBILE_IOS,22,6,False,0
9484,CLI000017,2026-03-13 10:31:00,618.32,EUR,VIREMENT,MA,192.168.221.58,DESKTOP_FIREFOX,10,4,False,0
9485,CLI000024,2026-03-28 05:01:00,142.51,TND,CREDIT,DE,192.168.6.1,DESKTOP_FIREFOX,5,5,False,0
9486,CLI000071,2026-03-12 10:02:00,527.24,TND,DEBIT,TN,192.168.101.126,DESKTOP_FIREFOX,10,3,False,0
9487,CLI000060,2026-03-18 07:13:00,1384.33,EUR,CREDIT,FR,192.168.118.97,MOBILE_ANDROID,7,2,False,0
9488,CLI000027,2026-03-16 23:50:00,3445.97,EUR,CREDIT,FR,192.168.195.218,MOBILE_IOS,23,0,False,0
9489,CLI000076,2026-03-29 18:32:00,7835.01,EUR,DEBIT,FR,192.168.217.41,DESKTOP_FIREFOX,18,6,False,0
9490,CLI000031,2026-03-10 16:23:00,5465.83,EUR,VIREMENT,FR,192.168.86.84,MOBILE_IOS,16,1,False,0
9491,CLI000096,2026-03-27 15:08:00,311.54,EUR,DEBIT,FR,192.168.3.56,DESKTOP_FIREFOX,15,4,True,0
9492,CLI000097,2026-03-24 05:24:00,3851.42,EUR,DEBIT,FR,192.168.42.163,DESKTOP_CHROME,5,1,False,0
9493,CLI000012,2026-03-13 19:16:00,1586.91,EUR,DEBIT,FR,192.168.90.213,DESKTOP_CHROME,19,4,False,0
9494,CLI000002,2026-03-03 01:40:00,452.36,EUR,VIREMENT,FR,192.168.3.19,DESKTOP_CHROME,1,1,False,0
9495,CLI000007,2026-03-08 08:18:00,769.47,EUR,DEBIT,TN,192.168.127.55,MOBILE_ANDROID,8,6,False,0
9496,CLI000095,2026-03-25 07:22:00,423.35,EUR,DEBIT,FR,192.168.253.98,DESKTOP_FIREFOX,7,2,False,0
9497,CLI000047,2026-03-26 15:02:00,1037.44,EUR,VIREMENT,FR,192.168.81.66,MOBILE_ANDROID,15,3,False,0
9498,CLI000044,2026-03-04 04:23:00,413.4,EUR,DEBIT,FR,192.168.34.231,MOBILE_ANDROID,4,2,True,0
9499,CLI000040,2026-03-14 16:22:00,288.99,EUR,DEBIT,US,192.168.101.48,MOBILE_ANDROID,16,5,False,0
9500,CLI000085,2026-03-05 01:59:00,1763.3,EUR,DEBIT,FR,192.168.74.28,DESKTOP_CHROME,1,3,False,0
9501,CLI000054,2026-03-18 23:46:00,2110.07,EUR,DEBIT,FR,192.168.118.138,MOBILE_IOS,23,2,False,0
9502,CLI000098,2026-03-06 14:19:00,792.26,EUR,DEBIT,TN,192.168.66.48,MOBILE_IOS,14,4,False,0
9503,CLI000029,2026-03-07 08:32:00,5121.39,EUR,CREDIT,FR,192.168.150.16,MOBILE_IOS,8,5,False,0
9504,CLI000031,2026-03-26 07:49:00,725.95,EUR,DEBIT,RU,192.168.161.48,DESKTOP_FIREFOX,7,3,True,0
9505,CLI000094,2026-03-13 17:14:00,689.99,EUR,CREDIT,FR,192.168.170.243,MOBILE_ANDROID,17,4,False,0
9506,CLI000032,2026-03-20 15:49:00,2192.04,EUR,VIREMENT,FR,192.168.147.180,MOBILE_ANDROID,15,4,False,0
9507,CLI000048,2026-03-10 14:18:00,846.48,EUR,VIREMENT,FR,192.168.200.39,DESKTOP_FIREFOX,14,1,False,0
9508,CLI000069,2026-03-28 18:46:00,1098.56,EUR,CREDIT,TN,192.168.57.203,MOBILE_ANDROID,18,5,False,0
9509,CLI000100,2026-03-23 23:23:00,48.21,EUR,VIREMENT,FR,192.168.57.79,MOBILE_IOS,23,0,False,0
9510,CLI000012,2026-03-15 11:40:00,1012.37,EUR,VIREMENT,FR,192.168.85.220,MOBILE_ANDROID,11,6,False,0
9511,CLI000071,2026-03-16 14:14:00,110.76,EUR,CREDIT,FR,192.168.25.18,DESKTOP_FIREFOX,14,0,False,0
9512,CLI000037,2026-03-29 21:46:00,229.26,EUR,DEBIT,FR,192.168.4.189,DESKTOP_FIREFOX,21,6,False,0
9513,CLI000074,2026-03-12 21:28:00,199.86,EUR,VIREMENT,FR,192.168.202.9,MOBILE_IOS,21,3,False,0
9514,CLI000079,2026-03-21 14:29:00,283.98,EUR,VIREMENT,TN,192.168.147.11,MOBILE_ANDROID,14,5,False,0
9515,CLI000084,2026-03-13 10:12:00,513.56,EUR,DEBIT,TN,192.168.165.230,DESKTOP_FIREFOX,10,4,False,0
9516,CLI000022,2026-03-12 04:37:00,553.47,TND,VIREMENT,FR,192.168.229.108,DESKTOP_FIREFOX,4,3,False,0
9517,CLI000071,2026-03-15 15:18:00,2202.02,EUR,DEBIT,FR,192.168.215.174,DESKTOP_FIREFOX,15,6,False,0
9518,CLI000062,2026-03-16 13:09:00,1295.78,EUR,DEBIT,TN,192.168.12.92,MOBILE_IOS,13,0,False,0
9519,CLI000071,2026-03-10 14:03:00,101.36,TND,DEBIT,FR,192.168.63.2,MOBILE_ANDROID,14,1,False,0
9520,CLI000079,2026-03-21 22:13:00,1096.58,EUR,DEBIT,FR,192.168.164.196,DESKTOP_CHROME,22,5,False,0
9521,CLI000012,2026-03-28 06:49:00,1453.76,EUR,CREDIT,FR,192.168.246.139,MOBILE_ANDROID,6,5,False,0
9522,CLI000023,2026-03-15 22:45:00,668.96,EUR,CREDIT,TN,192.168.143.234,MOBILE_IOS,22,6,False,0
9523,CLI000024,2026-03-01 17:20:00,922.36,EUR,DEBIT,IR,192.168.106.131,MOBILE_IOS,17,6,False,0
9524,CLI000080,2026-03-07 02:03:00,1246.85,EUR,DEBIT,TN,192.168.65.63,DESKTOP_FIREFOX,2,5,False,0
9525,CLI000096,2026-03-30 10:05:00,2483.74,EUR,CREDIT,FR,192.168.4.39,DESKTOP_FIREFOX,10,0,False,0
9526,CLI000067,2026-03-01 02:14:00,149.93,EUR,DEBIT,FR,192.168.227.232,MOBILE_IOS,2,6,False,0
9527,CLI000006,2026-03-28 16:57:00,740.13,EUR,VIREMENT,DE,192.168.30.23,DESKTOP_CHROME,16,5,False,0
9528,CLI000042,2026-03-22 16:29:00,6063.26,EUR,CREDIT,FR,192.168.99.101,DESKTOP_CHROME,16,6,False,0
9529,CLI000083,2026-03-01 04:40:00,5431.62,TND,CREDIT,GB,192.168.114.57,MOBILE_IOS,4,6,False,0
9530,CLI000092,2026-03-01 10:27:00,2754.87,EUR,DEBIT,IR,192.168.204.35,DESKTOP_FIREFOX,10,6,False,0
9531,CLI000012,2026-03-08 21:32:00,1889.73,EUR,VIREMENT,FR,192.168.158.238,MOBILE_IOS,21,6,False,0
9532,CLI000033,2026-03-19 19:17:00,7226.87,EUR,DEBIT,IR,192.168.2.73,DESKTOP_FIREFOX,19,3,False,0
9533,CLI000087,2026-03-26 07:04:00,9911.17,EUR,DEBIT,FR,192.168.230.174,DESKTOP_FIREFOX,7,3,False,0
